,Unnamed: 0,en,ru,EasyNMT_3,EasyNMT_5,EasyNMT_10,3_score,5_score,10_score
1611,1611,It happened a long time ago.,Это произошло давным-давно.,Это случилось давным-давно.,Это случилось давным-давно.,Это случилось давным-давно.,0.9933916330337524,0.9933916330337524,0.9933916330337524
1612,1612,It happened a long time ago.,Это случилось давным-давно.,Это случилось давным-давно.,Это случилось давным-давно.,Это случилось давным-давно.,0.9933916330337524,0.9933916330337524,0.9933916330337524
1613,1613,Where have you been?,Где вы были?,Где ты был?,Где ты был?,Где ты был?,0.9920144081115723,0.9920144081115723,0.9920144081115723
1614,1614,Where have you been?,Где ты был?,Где ты был?,Где ты был?,Где ты был?,0.9920144081115723,0.9920144081115723,0.9920144081115723
1615,1615,Where have you been?,Где ты была?,Где ты был?,Где ты был?,Где ты был?,0.9920144081115723,0.9920144081115723,0.9920144081115723
1616,1616,Here comes the bride!,А вот и невеста!,А вот и невеста!,А вот и невеста!,А вот и невеста!,0.9966429471969604,0.9966429471969604,0.9966429471969604
1617,1617,It's been snowing all night.,Всю ночь идёт снег.,Снег шел всю ночь.,Снег шел всю ночь.,Снег шел всю ночь.,0.9968855977058411,0.9968855977058411,0.9968855977058411
1618,1618,It's been ten years since we last met.,"Прошло десять лет с тех пор, как мы виделись в последний раз.",Прошло 10 лет с нашей последней встречи.,Прошло 10 лет с нашей последней встречи.,Прошло 10 лет с нашей последней встречи.,0.996766209602356,0.996766209602356,0.996766209602356
1619,1619,"If you don't want to stay alone, I can keep you company.","Если не хочешь оставаться один, могу составить тебе компанию.","Если ты не хочешь оставаться одна, я могу составить тебе компанию.","Если ты не хочешь оставаться одна, я могу составить тебе компанию.","Если ты не хочешь оставаться одна, я могу составить тебе компанию.",0.9968346953392029,0.9968346953392029,0.9968346953392029
1620,1620,How come you know so much about Japanese history?,Откуда ты так хорошо знаешь историю Японии?,Откуда ты столько знаешь о японской истории?,Откуда ты столько знаешь о японской истории?,Откуда ты столько знаешь о японской истории?,0.9970128536224365,0.9970128536224365,0.9970128536224365
1621,1621,"Could you turn on the light, please?","Не могли бы вы зажечь свет, пожалуйста?","Не могли бы вы включить свет, пожалуйста?","Не могли бы вы включить свет, пожалуйста?","Не могли бы вы включить свет, пожалуйста?",0.9969809651374817,0.9969809651374817,0.9969809651374817
1622,1622,She's selling drugs at concerts.,Она продаёт наркотики на концертах.,Она продает наркотики на концертах.,Она продает наркотики на концертах.,Она продает наркотики на концертах.,0.9981253743171692,0.9981253743171692,0.9981253743171692
1623,1623,Turn right at the crossroad.,Поверните направо на перекрёстке.,Поворачивай направо на перекрестке.,Поворачивай направо на перекрестке.,Поворачивай направо на перекрестке.,0.9940928816795349,0.9940928816795349,0.9940928816795349
